combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
BRISK+BRISK 0.06125,0,0.1311150416281221,0.1558556837428675,133526,18834,12890,0.09653550619355032,0.6844005521928427,1.3106548585752165,0.7230065029678254,0.5516376017968526,0.5144999623298645,4.409999847412109,126851,1.4833762120169387,1.1317824843906532,172243,112.08695652173913,152.06575037977262,0.45593465693172597,0.9936233855617154,0.3034809832923497,0.8020635198960188,2.642879007424903,4.532180998457229,8.89433619329126,0.1312645461598138,0.9677459509568082,0.05163788325869119,0.00023273855702094648,0.37190442423632697,0.1463731600437484,0.3361241013688778,0.5908351330919411,0.06366474282717255,0.4383647457515927,0.8543405078560974,0.6556883570648642,0.8779098578144905,0.5621976747870012
ORB+ORB 0.06125,0,0.21180521739130437,0.17566661202822373,137170,30447,18659,0.1360282860683823,0.6128354189246888,2.8102726083068794,0.9720958938256204,0.34590804143064413,1.8987499475479126,6.8035664558410645,36,3.058408423797437,1.0882959947576236,172500,162.2521739130435,129.1862049088538,0.4999153944196098,0.9586579587295481,0.21490072042046954,0.6099712656802165,2.8383863231670956,3.69039148501859,7.662176376522646,0.14186183611126,0.9460355227141687,0.035102427644528686,0.00032156064097754435,0.5408154520238996,0.17172307558719244,0.5351753572637811,0.5997608211008616,0.0663720928599821,0.5717072131165851,0.9401554793748517,0.7001591416024401,0.9550041987093352,0.7043364080365561
SIFT+SIFT 0.06125,0,0.03300173913043478,0.072745117849162,133962,4744,2530,0.018885952732864544,0.5333052276559865,0.3592388418164773,0.46841619931836587,1.303913009377932,0.11014245077967644,21.209031105041504,129276,0.5088663130939713,1.4165125088392685,172322,22.0,54.54969812214721,0.3827396568112774,0.9687754386372766,0.4533473461237484,0.930692253225433,2.0529341600499538,3.8943282423373793,8.469617349584972,0.12529644268774703,0.8517085891414886,0.044393186127409265,0.0,0.03320309489416923,0.04320666516709678,0.10319652405328562,0.026669164350397304,0.014434296790432035,0.12529991320742323,0.3125911488839546,0.3040577964458381,0.4606938670208814,0.3539849294019808
BRISK+BRISK 0.125,0,0.22506849213691027,0.1858341359463678,133496,32334,19890,0.14899322826152095,0.6151419558359621,2.675761266703884,1.4837688260180222,0.5545221259016846,1.0499999523162842,9.0,126603,2.9097173036643165,1.0874353178931502,172243,172.95652173913044,173.76122503893708,0.5163349312974516,0.990739767726617,0.3036586359409726,0.7609576223776885,2.5059640409028545,4.554421106250374,8.934221507605344,0.19653092006033182,1.2611047339532129,0.05207646671061305,0.0006033182503770739,0.5181409269366053,0.22085999512783583,0.4847385058139218,0.612605593149642,0.07878254639438254,0.5121903560698348,0.8679650560488411,0.6627576406985779,0.8869707717649111,0.5375094981685221
ORB+ORB 0.125,0,0.31067826086956524,0.2087328372669168,137170,44660,30065,0.2191805788437705,0.6731974921630094,5.735250232090554,1.9838691387473775,0.345908035127569,3.875,13.8848295211792,36,6.122353395368144,1.0674954269844452,172500,261.4347826086956,171.7854136863416,0.5493017925136815,0.9601824864500264,0.21490072042046954,0.5647546313329617,2.627979237240231,3.69039148501859,7.662176376522646,0.1845002494595044,1.0483659902443512,0.035102427644528686,0.00036587393979710625,0.7390978246724178,0.2722947808664148,0.7446000594210405,0.7211768757772787,0.08608244784249078,0.7173432137351217,0.9310049868085939,0.7229250647081961,0.9466063123708485,0.7116132020554193
SIFT+SIFT 0.125,0,0.07050434782608696,0.1163565863992568,128764,10135,5578,0.04331956136808425,0.5503700049333992,0.7383780086442014,0.9715786180551459,1.3158282162806336,0.22478051483631134,43.28373718261719,121392,1.0173166893842016,1.3777721945595092,172322,48.504347826086956,92.8130775936277,0.4116922022472392,0.978334188091433,0.4609054546367173,0.9060183288958056,1.9657357485819373,3.7353452828430305,8.309393188661739,0.19630692004302616,1.642919111188269,0.04235655928675717,0.0010756543564001434,0.1893559337765468,0.08123025748137512,0.1850437014596371,0.40614182095814566,0.028035014357604315,0.23643070119662235,0.531437430019271,0.3483162188223717,0.5363074983904066,0.5218999798709401
BRISK+BRISK 0.25,0,0.314169250693802,0.1970449809434069,133124,45137,27104,0.20359965145278086,0.6004829740567605,5.354735695407037,2.946769908982529,0.5503109913548276,2.0999999046325684,18.0,126235,5.854086073513507,1.09325397302705,172243,235.68695652173912,182.60126982830968,0.5570996651676386,0.9897116950593526,0.30601313626465493,0.7337431087136985,2.3977503634978667,4.528642468675821,8.954649631590316,0.25088547815820544,1.5590499543639837,0.05231213004416935,0.0009223730814639906,0.6493008446699999,0.2899916508972011,0.6337003976151417,0.6313542471789791,0.08739520701228495,0.5614412979302708,0.8973608955600995,0.6882982594768612,0.9132977736220245,0.5953409569503723
ORB+ORB 0.25,0,0.3615860869565217,0.21161353408141745,137170,51978,34922,0.25458919588831375,0.6718611720343222,11.470500464181107,3.967738277494755,0.345908035127569,7.75,27.7696590423584,36,12.104754612512874,1.0552943744967667,172500,303.6695652173913,181.08022347731287,0.577771444425627,0.9630361807717535,0.21490072042046954,0.538046998244567,2.50370030026813,3.69039148501859,7.662176376522646,0.25210469045300954,1.4292435942622377,0.035102427644528686,0.0007731515949831052,0.7914824618340162,0.3125176048588519,0.7998051510627348,0.7326958164891154,0.08918538253639326,0.7313852198622803,0.9196135184633839,0.6924202793319231,0.9365578193599199,0.7402469758162137
SIFT+SIFT 0.25,0,0.12609391304347825,0.15147896354851245,127612,18126,10158,0.079600664514309,0.5604104601125455,1.4731950277761356,1.9748868959513062,1.3405468106503864,0.4495610296726227,86.56747436523438,117967,2.144230917479009,1.4554969824435513,172322,88.33043478260869,114.00348749349965,0.4867223696566802,0.962718253363273,0.4687917736999734,0.8776836592986449,1.8722249590078393,3.641702974641883,8.330669901400071,0.15879110061035637,1.1311371924618412,0.04202582829201015,0.00039377830281551486,0.28295996909166626,0.12136570329625711,0.26942910333454034,0.3886849830936515,0.03996379012658212,0.21021868123687323,0.626891824686058,0.3967981153304201,0.6732765020461412,0.43331199241392565
BRISK+BRISK 0.5,0,0.3690757446808511,0.19424073987251178,135141,53027,34131,0.25255843896374897,0.6436532332585286,10.723487296065512,5.728452652072558,0.5341968050052476,4.199999809265137,36.0,128357,11.616578419849576,1.0832836463667694,172243,296.7913043478261,176.86976272914455,0.5887417958018774,1.0027199503415454,0.3376811955084101,0.7648100180960692,2.2648877943723735,4.126408713861818,8.43309444167509,0.21054173625150158,1.2883369546577592,0.04545622719973953,0.0005273798013536082,0.7672461571293038,0.3579851557261904,0.7672017847328775,0.7123405496746191,0.1027750323745319,0.6672300589097424,0.9469596586440215,0.7319756888232758,0.9392433946225229,0.6442007392548373
